,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
581,Shot Chart Detail,0021900748,366,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,9,16,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,2,1,1,20200203,MEM,DET
582,Shot Chart Detail,0021900748,387,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,8,2,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,13,1,0,20200203,MEM,DET
583,Shot Chart Detail,0021900748,400,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,7,3,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,16,1,1,20200203,MEM,DET
584,Shot Chart Detail,0021900748,607,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,4,8,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-52,126,1,1,20200203,MEM,DET
585,Shot Chart Detail,0021900748,623,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,3,4,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-13,18,1,0,20200203,MEM,DET
586,Shot Chart Detail,0021900748,649,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,1,3,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,8,95,1,1,20200203,MEM,DET
587,Shot Chart Detail,0021900761,14,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,10,59,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-38,113,1,1,20200205,DAL,MEM
588,Shot Chart Detail,0021900761,48,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,8,6,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,1,1,1,20200205,DAL,MEM
589,Shot Chart Detail,0021900761,52,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,7,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-155,236,1,1,20200205,DAL,MEM
590,Shot Chart Detail,0021900761,68,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,6,7,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,18,1,1,20200205,DAL,MEM
591,Shot Chart Detail,0021900761,204,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,9,41,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,27,102,1,1,20200205,DAL,MEM
592,Shot Chart Detail,0021900761,253,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,5,48,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,2,1,1,20200205,DAL,MEM
593,Shot Chart Detail,0021900761,296,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,2,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,84,246,1,0,20200205,DAL,MEM
594,Shot Chart Detail,0021900761,337,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,0,33,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,51,157,1,1,20200205,DAL,MEM
595,Shot Chart Detail,0021900761,363,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,11,3,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-16,106,1,1,20200205,DAL,MEM
596,Shot Chart Detail,0021900761,411,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,6,38,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-69,62,1,0,20200205,DAL,MEM
597,Shot Chart Detail,0021900761,575,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,7,52,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,13,104,1,1,20200205,DAL,MEM
598,Shot Chart Detail,0021900761,605,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,5,20,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,14,1,1,20200205,DAL,MEM
599,Shot Chart Detail,0021900769,10,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,11,19,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,13,90,1,0,20200207,PHI,MEM
600,Shot Chart Detail,0021900769,73,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,6,20,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-19,36,1,0,20200207,PHI,MEM
601,Shot Chart Detail,0021900769,236,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,8,21,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,16,1,1,20200207,PHI,MEM
602,Shot Chart Detail,0021900769,261,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,7,14,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,10,1,0,20200207,PHI,MEM
603,Shot Chart Detail,0021900769,347,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,1,42,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-38,57,1,0,20200207,PHI,MEM
604,Shot Chart Detail,0021900769,369,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,0,4,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-48,261,1,0,20200207,PHI,MEM
605,Shot Chart Detail,0021900769,419,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,8,51,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-22,126,1,1,20200207,PHI,MEM
606,Shot Chart Detail,0021900769,425,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,7,35,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-25,43,1,0,20200207,PHI,MEM
607,Shot Chart Detail,0021900769,435,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,7,1,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,6,1,1,20200207,PHI,MEM
608,Shot Chart Detail,0021900769,630,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,6,35,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-6,20,1,1,20200207,PHI,MEM
609,Shot Chart Detail,0021900769,649,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,5,28,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-8,21,1,0,20200207,PHI,MEM
610,Shot Chart Detail,0021900769,660,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,4,32,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-9,74,1,0,20200207,PHI,MEM
611,Shot Chart Detail,0021900789,24,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,10,13,Missed Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,17,1,0,20200209,WAS,MEM
612,Shot Chart Detail,0021900789,28,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,9,43,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,29,1,0,20200209,WAS,MEM
613,Shot Chart Detail,0021900789,45,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,8,9,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,48,145,461,1,0,20200209,WAS,MEM
614,Shot Chart Detail,0021900789,180,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,11,36,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-12,67,1,1,20200209,WAS,MEM
615,Shot Chart Detail,0021900789,194,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,10,44,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-148,232,1,1,20200209,WAS,MEM
616,Shot Chart Detail,0021900789,207,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,9,35,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-56,36,1,1,20200209,WAS,MEM
617,Shot Chart Detail,0021900789,269,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,5,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,151,201,1,0,20200209,WAS,MEM
618,Shot Chart Detail,0021900789,343,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,0,4,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,145,220,1,0,20200209,WAS,MEM
619,Shot Chart Detail,0021900789,383,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,10,10,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,12,35,1,1,20200209,WAS,MEM
620,Shot Chart Detail,0021900789,435,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,6,52,Missed Shot,Driving Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,29,69,1,0,20200209,WAS,MEM
621,Shot Chart Detail,0021900789,440,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,6,21,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,13,110,1,1,20200209,WAS,MEM
622,Shot Chart Detail,0021900789,487,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,3,22,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,8,1,1,20200209,WAS,MEM
623,Shot Chart Detail,0021900789,596,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,8,44,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,85,94,1,1,20200209,WAS,MEM
624,Shot Chart Detail,0021900789,614,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,7,29,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-120,248,1,0,20200209,WAS,MEM
625,Shot Chart Detail,0021900789,661,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,4,33,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,22,87,1,1,20200209,WAS,MEM
626,Shot Chart Detail,0021900789,670,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,3,48,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-63,45,1,0,20200209,WAS,MEM
627,Shot Chart Detail,0021900789,711,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,0,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,31,148,276,1,1,20200209,WAS,MEM
628,Shot Chart Detail,0021900812,13,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,11,19,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,3,1,1,20200212,MEM,POR
629,Shot Chart Detail,0021900812,36,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,9,32,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,25,40,1,1,20200212,MEM,POR
630,Shot Chart Detail,0021900812,45,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,8,53,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,0,52,1,0,20200212,MEM,POR
631,Shot Chart Detail,0021900812,49,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,8,48,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20200212,MEM,POR
632,Shot Chart Detail,0021900812,83,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,6,14,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,4,1,0,20200212,MEM,POR
633,Shot Chart Detail,0021900812,204,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,11,17,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,57,111,1,1,20200212,MEM,POR
634,Shot Chart Detail,0021900812,218,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,9,36,Missed Shot,Driving Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,32,56,1,0,20200212,MEM,POR
635,Shot Chart Detail,0021900812,280,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,5,26,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,65,73,1,0,20200212,MEM,POR
636,Shot Chart Detail,0021900812,282,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,5,21,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20200212,MEM,POR
637,Shot Chart Detail,0021900812,377,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,10,7,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,41,256,1,0,20200212,MEM,POR
638,Shot Chart Detail,0021900812,381,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,9,41,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,14,23,1,0,20200212,MEM,POR
639,Shot Chart Detail,0021900812,400,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,8,14,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,106,232,1,0,20200212,MEM,POR
640,Shot Chart Detail,0021900812,411,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,7,6,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,12,1,0,20200212,MEM,POR
641,Shot Chart Detail,0021900812,413,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,7,3,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20200212,MEM,POR
642,Shot Chart Detail,0021900812,418,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,6,34,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-61,81,1,1,20200212,MEM,POR
643,Shot Chart Detail,0021900812,426,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,5,33,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-55,251,1,0,20200212,MEM,POR
644,Shot Chart Detail,0021900812,572,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,7,0,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-3,99,1,0,20200212,MEM,POR
645,Shot Chart Detail,0021900812,576,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,6,24,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,43,257,1,0,20200212,MEM,POR
646,Shot Chart Detail,0021900812,614,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,4,20,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-157,99,1,1,20200212,MEM,POR
647,Shot Chart Detail,0021900812,619,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,3,55,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-17,32,1,0,20200212,MEM,POR
648,Shot Chart Detail,0021900812,643,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,2,18,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,97,238,1,0,20200212,MEM,POR
649,Shot Chart Detail,0021900812,655,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,1,22,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,8,29,1,0,20200212,MEM,POR
650,Shot Chart Detail,0021900812,660,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,1,3,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,13,1,1,20200212,MEM,POR
651,Shot Chart Detail,0021900824,39,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,8,28,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,8,1,0,20200220,SAC,MEM
652,Shot Chart Detail,0021900824,172,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,10,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,3,262,1,0,20200220,SAC,MEM
653,Shot Chart Detail,0021900824,200,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,8,27,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-8,85,1,1,20200220,SAC,MEM
654,Shot Chart Detail,0021900824,305,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,0,55,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-27,110,1,0,20200220,SAC,MEM
655,Shot Chart Detail,0021900824,324,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,11,19,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,13,1,0,20200220,SAC,MEM
656,Shot Chart Detail,0021900824,350,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,8,33,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,18,1,1,20200220,SAC,MEM
657,Shot Chart Detail,0021900824,369,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,6,59,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-43,38,1,0,20200220,SAC,MEM
658,Shot Chart Detail,0021900824,489,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,11,1,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-7,23,1,1,20200220,SAC,MEM
659,Shot Chart Detail,0021900824,553,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,6,45,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-35,74,1,1,20200220,SAC,MEM
660,Shot Chart Detail,0021900824,556,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,6,24,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,7,1,1,20200220,SAC,MEM
661,Shot Chart Detail,0021900824,596,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,3,45,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,12,1,1,20200220,SAC,MEM
662,Shot Chart Detail,0021900824,619,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,2,7,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,12,1,1,20200220,SAC,MEM
663,Shot Chart Detail,0021900833,25,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,10,42,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,10,1,0,20200221,LAL,MEM
664,Shot Chart Detail,0021900833,43,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,9,35,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,21,1,1,20200221,LAL,MEM
665,Shot Chart Detail,0021900833,68,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,7,31,Missed Shot,Floating Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-5,37,1,0,20200221,LAL,MEM
666,Shot Chart Detail,0021900833,183,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,10,43,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-5,21,1,0,20200221,LAL,MEM
667,Shot Chart Detail,0021900833,247,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,6,18,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,29,1,1,20200221,LAL,MEM
668,Shot Chart Detail,0021900833,255,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,6,6,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-6,36,1,0,20200221,LAL,MEM
669,Shot Chart Detail,0021900833,394,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,9,36,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,16,1,1,20200221,LAL,MEM
670,Shot Chart Detail,0021900833,407,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,8,45,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,40,27,1,0,20200221,LAL,MEM
671,Shot Chart Detail,0021900833,446,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,6,31,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,22,1,0,20200221,LAL,MEM
672,Shot Chart Detail,0021900833,464,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,5,32,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,86,102,1,0,20200221,LAL,MEM
673,Shot Chart Detail,0021900833,676,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,5,29,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-39,121,1,1,20200221,LAL,MEM
674,Shot Chart Detail,0021900833,684,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,5,1,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-9,31,1,0,20200221,LAL,MEM
675,Shot Chart Detail,0021900833,736,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,2,17,Made Shot,Floating Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,11,20,1,1,20200221,LAL,MEM
676,Shot Chart Detail,0021900833,753,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,0,59,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,190,39,1,0,20200221,LAL,MEM
677,Shot Chart Detail,0021900856,11,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,11,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-100,236,1,0,20200224,LAC,MEM
678,Shot Chart Detail,0021900856,36,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,8,33,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-4,48,1,0,20200224,LAC,MEM
679,Shot Chart Detail,0021900856,73,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,6,3,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,11,1,0,20200224,LAC,MEM
680,Shot Chart Detail,0021900856,155,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,0,31,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-11,47,1,1,20200224,LAC,MEM
681,Shot Chart Detail,0021900856,161,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,0,3,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,76,242,1,0,20200224,LAC,MEM
682,Shot Chart Detail,0021900856,208,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,8,50,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-24,153,1,1,20200224,LAC,MEM
683,Shot Chart Detail,0021900856,210,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,8,25,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-118,16,1,1,20200224,LAC,MEM
684,Shot Chart Detail,0021900856,222,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,6,57,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,9,56,1,0,20200224,LAC,MEM
685,Shot Chart Detail,0021900856,259,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,5,7,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,8,1,1,20200224,LAC,MEM
